Ax,Ay,Az,Gx,Gy,Gz
0.5477738869434716,0.4120590442832125,0.6619964973730299,0.8375045781955806,0.4203237002284737,0.5268134014685107
0.5485242621310654,0.5281461095821868,0.6487365524143108,0.5788060065926016,0.4914383382458098,0.4439332368278773
0.4977488744372185,0.4923692769577184,0.7535651738804104,0.5006714686851422,0.4940178244414601,0.5024120550429915
0.6455727863931965,0.4515886915186391,0.5018764073054792,1.0,0.502532396183965,0.5676195127055828
0.5427713856928463,0.5076307230422819,0.6927695771828872,1.0,0.0,0.750794425937876
0.5175087543771886,0.4926194645984489,0.8826619964973732,0.0,0.7311526588415858,0.5264314491515077
0.5140070035017508,0.4338253690267702,0.8056042031523645,0.0182674363848823,0.6664021486997924,0.4679683276069554
0.4954977488744371,0.4898674005504129,0.7528146109582188,0.5005197342030452,0.4941399096569405,0.5004726441913598
0.8274137068534266,0.1180885664248187,0.4906179634726045,0.8740847969025236,0.7292917313427629,0.5013586340408462
0.737368684342171,0.3767825869402053,0.7042782086564925,0.4794129445209899,0.3744353558784031,0.5506653644243682
0.165832916458229,0.3985489116837629,0.5176382286715037,0.4756736487782758,0.0386242740289865,0.6112963705809512
0.4942471235617808,0.4761070803102328,0.8216162121591195,0.535373319148194,0.0,0.5259134590229695
0.5007503751875937,0.4973730297723294,0.7535651738804104,0.5006261227479638,0.49449046863282,0.5128346442960043
0.5817908954477238,0.4951213410057544,0.6387290467850889,0.4878821703263163,0.5940823551982141,0.4663655231351483
0.5292646323161581,0.2989742306730049,0.5831873905429072,1.0,0.581765701030748,0.4724401346425519
0.4952476238119059,0.4898674005504129,0.7530647985989494,0.500687165355704,0.4942462982018591,0.5004569475207981
0.2078539269634817,0.3432574430823119,0.5081310983237429,0.5882222648551546,0.5301236548825365,0.3871932608961055
0.3196598299149574,0.4070552914686016,0.8181135851888919,0.3976472434902419,0.3208085529413816,0.5604478783333624
0.5870435217608804,0.1761320990743058,0.7237928446334753,0.976957287615327,0.6230322479376319,0.6391161030399218
0.0690345172586293,0.4053039779834877,0.5283962972229173,0.7718384289376843,0.9973751678671712,0.6310881280848317
0.4952476238119059,0.4901175881911435,0.7528146109582188,0.5005807768107854,0.4941852555941189,0.5005650801402236
0.4954977488744371,0.4898674005504129,0.7530647985989494,0.5006557720145804,0.4941556063275023,0.5005197342030452
0.4954977488744371,0.4901175881911435,0.7528146109582188,0.5005947294068402,0.4942009522646807,0.5004272982541814
0.22136068034017,0.4385789342006506,0.581185889417063,0.5815686206114725,0.5604618309294173,0.4102830632924638
0.5907953976988494,0.2717037778333751,0.550662997247936,0.0,0.5020911453337287,0.4852730348640494
0.4952476238119059,0.4901175881911435,0.7528146109582188,0.5005807768107854,0.4941399096569405,0.5005650801402236
0.3819409704852425,0.593945459094321,0.651988991743808,0.5485899157612013,1.0,0.1869281615710623
0.5787893946973486,0.4645984488366276,0.652489367025269,0.6054816261750702,0.0,0.5221584666096936
