Ax,Ay,Az,Gx,Gy,Gz,Label
-0.015,-0.038,1.011,0.385,-3.412,0.901,Idle
-0.018,-0.043,1.014,0.271,-3.360,1.584,Idle
-0.022,-0.044,1.011,0.315,-3.307,0.691,Idle
-0.020,-0.040,1.011,0.315,-3.307,0.341,Idle
-0.021,-0.043,1.010,0.315,-3.351,0.280,Idle
-0.020,-0.043,1.012,0.350,-3.325,0.289,Idle
-0.019,-0.042,1.012,0.385,-3.325,0.298,Idle
-0.019,-0.042,1.010,0.376,-3.369,0.280,Idle
-0.019,-0.043,1.011,0.341,-3.342,0.298,Idle
-0.019,-0.043,1.011,0.394,-3.316,0.298,Idle
-0.020,-0.041,1.011,0.368,-3.325,0.254,Idle
-0.019,-0.041,1.011,0.333,-3.351,0.298,Idle
-0.020,-0.044,1.012,0.403,-3.273,0.280,Idle
-0.019,-0.043,1.010,0.306,-3.334,0.271,Idle
-0.021,-0.041,1.012,0.368,-3.307,0.306,Idle
-0.020,-0.042,1.009,0.368,-3.325,0.271,Idle
-0.019,-0.044,1.011,0.341,-3.307,0.245,Idle
-0.020,-0.042,1.010,0.403,-3.307,0.298,Idle
-0.020,-0.042,1.013,0.368,-3.307,0.289,Idle
-0.020,-0.041,1.010,0.262,-3.255,0.280,Idle
-0.021,-0.043,1.011,0.446,-3.307,0.289,Idle
-0.020,-0.043,1.010,0.394,-3.395,0.315,Idle
-0.020,-0.041,1.010,0.368,-3.342,0.289,Idle
-0.020,-0.042,1.010,0.429,-3.325,0.315,Idle
-0.020,-0.043,1.014,0.385,-3.316,0.306,Idle
-0.019,-0.042,1.012,0.324,-3.290,0.385,Idle
-0.019,-0.039,1.012,0.394,-3.334,0.507,Idle
-0.022,-0.041,1.008,0.385,-3.378,1.768,Idle
-0.023,-0.047,1.012,0.385,-3.421,1.820,Idle
-0.016,-0.039,1.013,0.411,-3.412,2.170,Idle
-0.032,-0.051,1.010,0.289,-3.360,2.100,Idle
-0.019,-0.042,1.009,0.385,-3.342,0.324,Idle
-0.020,-0.042,1.012,0.350,-3.334,0.289,Idle
-0.020,-0.042,1.010,0.359,-3.334,0.298,Idle
-0.019,-0.042,1.010,0.420,-3.360,0.298,Idle
-0.019,-0.042,1.010,0.403,-3.378,0.289,Idle
-0.020,-0.042,1.009,0.333,-3.351,0.359,Idle
-0.018,-0.042,1.009,0.446,-3.342,0.333,Idle
-0.021,-0.042,1.012,0.403,-3.386,0.324,Idle
-0.020,-0.042,1.010,0.411,-3.369,0.324,Idle
-0.020,-0.044,1.011,0.368,-3.299,0.341,Idle
-0.020,-0.043,1.010,0.411,-3.316,0.333,Idle
-0.019,-0.043,1.011,0.341,-3.325,0.280,Idle
-0.019,-0.042,1.011,0.376,-3.342,0.298,Idle
-0.018,-0.042,1.010,0.315,-3.316,0.280,Idle
-0.020,-0.041,1.010,0.368,-3.342,0.324,Idle
-0.021,-0.042,1.012,0.324,-3.351,0.315,Idle
-0.020,-0.042,1.011,0.376,-3.369,0.289,Idle
-0.020,-0.041,1.011,0.359,-3.369,0.298,Idle
-0.020,-0.043,1.011,0.306,-3.307,0.315,Idle
-0.019,-0.042,1.012,0.368,-3.378,0.298,Idle
-0.003,-0.029,1.010,0.376,-3.421,0.875,Idle
-0.005,-0.026,1.018,0.175,-3.736,10.010,Idle
-0.007,-0.035,0.996,0.009,-3.841,16.424,Idle
-0.004,-0.031,1.018,0.254,-4.069,20.580,Idle
-0.009,-0.044,0.993,-0.481,-4.016,22.593,Idle
-0.039,-0.047,1.015,0.621,-3.990,21.770,Idle
-0.049,-0.068,1.021,0.438,-3.631,6.186,Idle
-0.028,-0.058,1.011,0.411,-3.378,0.350,Idle
-0.020,-0.041,1.011,0.394,-3.334,0.280,Idle
-0.020,-0.041,1.012,0.315,-3.307,0.271,Idle
-0.020,-0.042,1.010,0.306,-3.307,0.289,Idle
-0.020,-0.043,1.011,0.333,-3.316,0.306,Idle
-0.020,-0.042,1.012,0.306,-3.334,0.280,Idle
-0.020,-0.041,1.009,0.359,-3.307,0.219,Idle
-0.020,-0.041,1.011,0.368,-3.334,0.280,Idle
-0.020,-0.042,1.010,0.394,-3.290,0.271,Idle
-0.021,-0.042,1.011,0.306,-3.325,0.315,Idle
-0.019,-0.041,1.011,0.289,-3.307,0.254,Idle
-0.020,-0.041,1.012,0.315,-3.290,0.228,Idle
-0.020,-0.042,1.013,0.385,-3.307,0.228,Idle
-0.021,-0.042,1.011,0.368,-3.299,0.236,Idle
-0.019,-0.041,1.012,0.394,-3.316,0.254,Idle
-0.020,-0.041,1.011,0.516,-3.430,0.298,Idle
-0.020,-0.043,1.011,0.411,-3.351,0.289,Idle
-0.021,-0.041,1.011,0.341,-3.273,0.315,Idle
-0.021,-0.041,1.010,0.420,-3.299,0.271,Idle
-0.021,-0.042,1.012,0.420,-3.342,0.350,Idle
-0.020,-0.043,1.011,0.403,-3.378,0.254,Idle
-0.021,-0.041,1.012,0.420,-3.325,0.280,Idle
-0.021,-0.041,1.013,0.376,-3.334,0.280,Idle
-0.020,-0.043,1.013,0.324,-3.325,0.289,Idle
-0.021,-0.043,1.015,0.359,-3.264,0.262,Idle
-0.020,-0.042,1.012,0.333,-3.299,0.262,Idle
-0.020,-0.042,1.009,0.569,-3.483,0.254,Idle
-0.021,-0.043,1.012,0.289,-3.264,0.280,Idle
-0.020,-0.042,1.013,0.324,-3.307,0.289,Idle
-0.021,-0.042,1.012,0.289,-3.307,0.306,Idle
-0.020,-0.042,1.009,0.394,-3.342,0.280,Idle
-0.020,-0.042,1.012,0.359,-3.334,0.333,Idle
-0.019,-0.041,1.012,0.385,-3.342,0.376,Idle
-0.020,-0.041,1.010,0.385,-3.290,0.280,Idle
-0.019,-0.042,1.011,0.368,-3.342,0.280,Idle
-0.020,-0.042,1.012,0.359,-3.316,0.262,Idle
-0.021,-0.043,1.013,0.350,-3.316,0.280,Idle
-0.020,-0.042,1.011,0.368,-3.299,0.254,Idle
-0.020,-0.041,1.010,0.333,-3.264,0.280,Idle
-0.021,-0.043,1.012,0.324,-3.316,0.219,Idle
-0.019,-0.040,1.012,0.368,-3.316,0.114,Idle
-0.021,-0.043,1.011,0.394,-3.290,0.157,Idle
-0.019,-0.041,1.011,0.350,-3.360,0.210,Idle
-0.017,-0.032,1.013,0.271,-3.098,-1.846,Idle
-0.021,-0.033,1.006,0.254,-2.870,-4.375,Idle
-0.022,-0.046,1.009,0.359,-3.071,-6.869,Idle
-0.020,-0.042,1.011,0.429,-3.404,0.096,Idle
-0.020,-0.043,1.011,0.333,-3.299,0.254,Idle
-0.019,-0.036,1.013,0.280,-3.229,-0.009,Idle
-0.015,-0.020,1.011,0.315,-2.975,-3.990,Idle
-0.017,-0.026,1.009,0.140,-2.537,-10.929,Idle
-0.018,-0.035,1.012,0.149,-2.336,-12.898,Idle
-0.025,-0.078,1.024,0.123,-2.398,-12.040,Idle
-0.020,-0.042,1.013,0.472,-3.290,-4.331,Idle
-0.022,-0.048,1.010,0.350,-3.237,-1.295,Idle
-0.020,-0.043,1.011,0.446,-3.386,0.306,Idle
-0.021,-0.043,1.012,0.420,-3.351,0.315,Idle
-0.020,-0.043,1.009,0.262,-3.299,0.298,Idle
-0.021,-0.043,1.012,0.315,-3.307,0.061,Idle
-0.021,-0.042,1.012,0.350,-3.316,0.149,Idle
-0.022,-0.042,1.012,0.376,-3.220,-0.018,Idle
-0.018,-0.033,1.011,0.298,-3.106,-1.067,Idle
-0.023,-0.044,1.006,0.262,-2.957,-5.591,Idle
-0.021,-0.048,1.011,0.166,-2.957,-4.716,Idle
-0.022,-0.047,1.009,0.341,-3.054,-3.430,Idle
-0.021,-0.047,1.010,0.315,-3.211,-2.371,Idle
-0.022,-0.047,1.012,0.385,-3.273,-1.864,Idle
-0.021,-0.046,1.010,0.350,-3.307,-0.070,Idle
-0.022,-0.043,1.011,0.394,-3.316,0.271,Idle
-0.021,-0.043,1.010,0.350,-3.351,0.315,Idle
-0.021,-0.044,1.011,0.359,-3.342,0.245,Idle
-0.021,-0.044,1.011,0.324,-3.307,0.254,Idle
-0.022,-0.044,1.011,0.376,-3.316,0.271,Idle
-0.020,-0.043,1.010,0.385,-3.325,0.289,Idle
-0.020,-0.043,1.011,0.359,-3.369,0.254,Idle
-0.020,-0.038,1.010,0.385,-3.264,-0.210,Idle
-0.022,-0.054,1.011,0.324,-3.211,-0.394,Idle
-0.022,-0.043,1.010,0.368,-3.325,0.280,Idle
-0.021,-0.043,1.010,0.368,-3.325,0.306,Idle
-0.020,-0.044,1.012,0.350,-3.342,0.306,Idle
-0.023,-0.044,1.011,0.411,-3.351,0.289,Idle
-0.021,-0.043,1.011,0.385,-3.316,0.315,Idle
-0.021,-0.044,1.011,0.385,-3.325,0.210,Idle
-0.021,-0.043,1.012,0.385,-3.351,0.271,Idle
-0.021,-0.044,1.009,0.315,-3.334,0.271,Idle
-0.021,-0.043,1.010,0.298,-3.316,0.350,Idle
-0.021,-0.043,1.012,0.341,-3.334,0.298,Idle
-0.021,-0.041,1.010,0.385,-3.316,0.140,Idle
-0.019,-0.035,1.012,0.333,-3.255,-1.601,Idle
-0.022,-0.052,1.010,0.359,-3.220,-2.529,Idle
-0.022,-0.043,1.010,0.376,-3.273,-0.009,Idle
-0.021,-0.045,1.011,0.403,-3.351,0.052,Idle
-0.021,-0.044,1.010,0.376,-3.334,0.236,Idle
-0.021,-0.042,1.011,0.385,-3.290,0.271,Idle
-0.021,-0.043,1.011,0.376,-3.342,0.245,Idle
-0.020,-0.044,1.009,0.394,-3.325,0.236,Idle
-0.021,-0.043,1.012,0.333,-3.342,0.289,Idle
-0.022,-0.043,1.011,0.376,-3.307,0.298,Idle
-0.021,-0.044,1.011,0.411,-3.325,0.289,Idle
-0.020,-0.043,1.009,0.376,-3.325,0.254,Idle
-0.022,-0.043,1.010,0.368,-3.334,0.262,Idle
-0.022,-0.044,1.012,0.385,-3.334,0.280,Idle
-0.020,-0.044,1.009,0.368,-3.299,0.298,Idle
-0.021,-0.043,1.010,0.359,-3.316,0.315,Idle
-0.021,-0.043,1.010,0.359,-3.307,0.271,Idle
-0.022,-0.044,1.011,0.341,-3.307,0.271,Idle
-0.021,-0.043,1.012,0.359,-3.290,0.298,Idle
-0.021,-0.043,1.009,0.385,-3.307,0.298,Idle
-0.020,-0.044,1.010,0.394,-3.334,0.271,Idle
-0.022,-0.044,1.012,0.341,-3.404,0.280,Idle
-0.021,-0.044,1.010,0.411,-3.342,0.271,Idle
-0.021,-0.045,1.011,0.368,-3.334,0.298,Idle
-0.021,-0.044,1.011,0.385,-3.334,0.280,Idle
-0.022,-0.044,1.013,0.368,-3.325,0.324,Idle
-0.020,-0.044,1.010,0.394,-3.342,0.271,Idle
-0.020,-0.044,1.010,0.350,-3.325,0.306,Idle
-0.021,-0.044,1.009,0.324,-3.378,0.289,Idle
-0.021,-0.044,1.011,0.376,-3.334,0.298,Idle
-0.021,-0.043,1.010,0.376,-3.316,0.289,Idle
-0.022,-0.043,1.011,0.376,-3.351,0.315,Idle
-0.021,-0.044,1.010,0.368,-3.299,0.315,Idle
-0.021,-0.044,1.010,0.359,-3.299,0.289,Idle
-0.021,-0.043,1.010,0.385,-3.307,0.271,Idle
-0.022,-0.043,1.012,0.385,-3.325,0.254,Idle
-0.021,-0.044,1.010,0.341,-3.342,0.298,Idle
-0.021,-0.044,1.011,0.350,-3.334,0.315,Idle
-0.021,-0.043,1.009,0.394,-3.351,0.324,Idle
-0.022,-0.043,1.012,0.420,-3.360,0.280,Idle
-0.021,-0.043,1.010,0.341,-3.299,0.289,Idle
-0.023,-0.043,1.010,0.394,-3.342,0.315,Idle
-0.020,-0.044,1.008,0.376,-3.334,0.298,Idle
-0.021,-0.044,1.010,0.368,-3.307,0.298,Idle
-0.022,-0.044,1.012,0.376,-3.325,0.324,Idle
-0.021,-0.044,1.013,0.333,-3.307,0.333,Idle
-0.021,-0.043,1.011,0.315,-3.325,0.289,Idle
-0.022,-0.044,1.013,0.394,-3.334,0.280,Idle
-0.021,-0.044,1.011,0.368,-3.316,0.254,Idle
-0.022,-0.044,1.012,0.368,-3.325,0.289,Idle
-0.020,-0.044,1.010,0.368,-3.325,0.315,Idle
-0.022,-0.043,1.012,0.359,-3.360,0.298,Idle
-0.021,-0.044,1.011,0.324,-3.307,0.333,Idle
-0.021,-0.044,1.011,0.403,-3.360,0.280,Idle
-0.020,-0.043,1.011,0.376,-3.342,0.289,Idle
-0.021,-0.044,1.011,0.385,-3.307,0.289,Idle
-0.021,-0.044,1.010,0.341,-3.325,0.280,Idle
-0.020,-0.045,1.011,0.403,-3.342,0.315,Idle
-0.020,-0.044,1.010,0.359,-3.351,0.280,Idle
-0.021,-0.042,1.010,0.376,-3.334,0.324,Idle
-0.021,-0.043,1.010,0.376,-3.334,0.306,Idle
-0.021,-0.044,1.010,0.368,-3.325,0.306,Idle
-0.021,-0.043,1.011,0.350,-3.342,0.315,Idle
-0.021,-0.044,1.012,0.394,-3.360,0.315,Idle
-0.020,-0.044,1.009,0.350,-3.342,0.289,Idle
-0.020,-0.043,1.011,0.385,-3.325,0.306,Idle
-0.022,-0.044,1.009,0.385,-3.334,0.306,Idle
-0.021,-0.044,1.011,0.359,-3.351,0.262,Idle
-0.020,-0.044,1.009,0.403,-3.351,0.271,Idle
-0.021,-0.044,1.011,0.341,-3.290,0.280,Idle
-0.022,-0.044,1.008,0.394,-3.351,0.280,Idle
-0.022,-0.044,1.010,0.306,-3.334,0.315,Idle
-0.021,-0.044,1.012,0.333,-3.307,0.271,Idle
-0.022,-0.044,1.010,0.376,-3.325,0.324,Idle
-0.021,-0.044,1.010,0.376,-3.325,0.333,Idle
-0.021,-0.045,1.010,0.376,-3.334,0.298,Idle
-0.022,-0.043,1.012,0.324,-3.307,0.289,Idle
-0.021,-0.043,1.013,0.341,-3.299,0.298,Idle
-0.021,-0.044,1.011,0.394,-3.325,0.262,Idle
-0.022,-0.044,1.012,0.341,-3.369,0.350,Idle
-0.020,-0.045,1.011,0.324,-3.325,0.280,Idle
-0.022,-0.044,1.011,0.350,-3.351,0.324,Idle
-0.021,-0.043,1.009,0.429,-3.325,0.289,Idle
-0.021,-0.044,1.009,0.376,-3.316,0.298,Idle
-0.021,-0.043,1.012,0.411,-3.325,0.289,Idle
-0.020,-0.043,1.010,0.420,-3.325,0.254,Idle
-0.021,-0.044,1.011,0.341,-3.325,0.341,Idle
-0.021,-0.043,1.012,0.359,-3.334,0.306,Idle
-0.021,-0.044,1.012,0.333,-3.334,0.289,Idle
-0.020,-0.043,1.009,0.376,-3.334,0.315,Idle
-0.021,-0.043,1.010,0.394,-3.325,0.315,Idle
-0.021,-0.044,1.011,0.394,-3.325,0.298,Idle
-0.022,-0.044,1.010,0.368,-3.299,0.306,Idle
-0.021,-0.044,1.010,0.368,-3.325,0.333,Idle
-0.022,-0.043,1.010,0.368,-3.325,0.306,Idle
-0.020,-0.043,1.009,0.368,-3.334,0.298,Idle
-0.020,-0.045,1.011,0.359,-3.351,0.333,Idle
-0.020,-0.044,1.009,0.385,-3.334,0.271,Idle
-0.022,-0.042,1.010,0.385,-3.316,0.262,Idle
-0.021,-0.043,1.010,0.411,-3.342,0.298,Idle
-0.021,-0.044,1.010,0.368,-3.360,0.298,Idle
-0.020,-0.044,1.010,0.385,-3.351,0.298,Idle
-0.022,-0.043,1.013,0.359,-3.299,0.298,Idle
-0.021,-0.043,1.010,0.394,-3.342,0.306,Idle
-0.021,-0.044,1.012,0.385,-3.369,0.271,Idle
-0.021,-0.043,1.011,0.324,-3.325,0.280,Idle
-0.020,-0.044,1.011,0.403,-3.316,0.289,Idle
-0.021,-0.044,1.010,0.341,-3.307,0.306,Idle
-0.021,-0.044,1.010,0.350,-3.281,0.289,Idle
-0.022,-0.043,1.011,0.376,-3.334,0.298,Idle
-0.022,-0.043,1.011,0.429,-3.316,0.271,Idle
-0.020,-0.044,1.009,0.341,-3.325,0.298,Idle
-0.021,-0.044,1.011,0.359,-3.325,0.324,Idle
-0.021,-0.043,1.011,0.403,-3.351,0.280,Idle
-0.021,-0.044,1.011,0.376,-3.334,0.306,Idle
-0.021,-0.044,1.009,0.333,-3.386,0.271,Idle
-0.021,-0.044,1.010,0.368,-3.342,0.254,Idle
-0.022,-0.043,1.010,0.359,-3.299,0.289,Idle
-0.021,-0.044,1.012,0.403,-3.307,0.306,Idle
-0.020,-0.043,1.009,0.403,-3.351,0.271,Idle
-0.022,-0.044,1.011,0.376,-3.334,0.280,Idle
-0.013,-0.043,0.999,0.429,-3.334,0.280,Idle
-0.016,-0.039,1.006,0.394,-3.386,0.254,Idle
-0.026,-0.052,1.014,0.324,-3.281,0.271,Idle
-0.017,-0.042,1.007,0.411,-3.342,0.306,Idle
-0.025,-0.047,1.014,0.333,-3.290,0.289,Idle
-0.020,-0.040,1.009,0.368,-3.360,0.280,Idle
-0.022,-0.046,1.012,0.411,-3.316,0.315,Idle
-0.020,-0.043,1.011,0.394,-3.360,0.298,Idle
-0.024,-0.046,1.013,0.341,-3.342,0.280,Idle
-0.019,-0.041,1.010,0.368,-3.369,0.306,Idle
-0.022,-0.044,1.010,0.341,-3.369,0.341,Idle
-0.021,-0.044,1.010,0.420,-3.325,0.289,Idle
-0.021,-0.043,1.010,0.368,-3.325,0.289,Idle
-0.023,-0.045,1.012,0.359,-3.307,0.262,Idle
-0.019,-0.041,1.008,0.394,-3.290,0.306,Idle
-0.023,-0.045,1.012,0.376,-3.325,0.298,Idle
-0.020,-0.042,1.009,0.350,-3.325,0.315,Idle
-0.021,-0.044,1.011,0.324,-3.307,0.289,Idle
-0.022,-0.045,1.010,0.376,-3.325,0.289,Idle
-0.021,-0.044,1.012,0.376,-3.307,0.306,Idle
-0.021,-0.044,1.013,0.324,-3.325,0.324,Idle
-0.021,-0.043,1.010,0.359,-3.307,0.324,Idle
-0.022,-0.045,1.011,0.368,-3.342,0.289,Idle
-0.021,-0.043,1.011,0.429,-3.334,0.306,Idle
-0.022,-0.044,1.009,0.350,-3.351,0.289,Idle
-0.018,-0.041,1.007,0.359,-3.334,0.306,Idle
-0.024,-0.045,1.012,0.359,-3.412,0.280,Idle
-0.015,-0.039,1.007,0.420,-3.360,0.289,Idle
-0.023,-0.046,1.013,0.385,-3.342,0.315,Idle
-0.024,-0.044,1.011,0.376,-3.360,0.324,Idle
-0.020,-0.042,1.010,0.368,-3.316,0.289,Idle
-0.022,-0.043,1.010,0.350,-3.351,0.324,Idle
-0.022,-0.043,1.010,0.411,-3.369,0.306,Idle
-0.023,-0.044,1.013,0.394,-3.316,0.324,Idle
-0.019,-0.042,1.010,0.394,-3.351,0.271,Idle
-0.023,-0.044,1.011,0.315,-3.299,0.289,Idle
-0.020,-0.042,1.011,0.429,-3.334,0.271,Idle
-0.026,-0.047,1.013,0.333,-3.325,0.315,Idle
-0.020,-0.043,1.010,0.385,-3.299,0.298,Idle
-0.024,-0.047,1.011,0.315,-3.395,0.271,Idle
-0.021,-0.041,1.009,0.394,-3.307,0.289,Idle
-0.020,-0.042,1.010,0.385,-3.334,0.262,Idle
-0.022,-0.045,1.012,0.394,-3.342,0.280,Idle
-0.022,-0.044,1.010,0.359,-3.334,0.298,Idle
-0.021,-0.044,1.011,0.403,-3.369,0.298,Idle
-0.020,-0.042,1.008,0.324,-3.316,0.262,Idle
-0.022,-0.044,1.012,0.350,-3.264,0.315,Idle
-0.019,-0.042,1.009,0.376,-3.334,0.315,Idle
-0.022,-0.044,1.009,0.333,-3.299,0.306,Idle
-0.025,-0.043,1.010,0.359,-3.378,0.306,Idle
-0.022,-0.045,1.012,0.420,-3.307,0.289,Idle
-0.024,-0.044,1.012,0.333,-3.395,0.306,Idle
-0.023,-0.044,1.010,0.324,-3.334,0.306,Idle
-0.019,-0.041,1.010,0.394,-3.360,0.245,Idle
-0.022,-0.046,1.012,0.368,-3.334,0.289,Idle
-0.020,-0.043,1.010,0.403,-3.360,0.341,Idle
-0.022,-0.044,1.012,0.403,-3.281,0.262,Idle
-0.018,-0.041,1.008,0.394,-3.325,0.271,Idle
-0.023,-0.045,1.012,0.341,-3.299,0.262,Idle
-0.020,-0.041,1.011,0.385,-3.334,0.289,Idle
-0.023,-0.047,1.011,0.376,-3.290,0.254,Idle
-0.016,-0.040,1.008,0.403,-3.351,0.289,Idle
-0.025,-0.046,1.011,0.341,-3.351,0.236,Idle
-0.017,-0.040,1.008,0.341,-3.334,0.298,Idle
-0.023,-0.046,1.013,0.376,-3.307,0.280,Idle
-0.020,-0.042,1.009,0.368,-3.325,0.245,Idle
-0.023,-0.043,1.010,0.385,-3.334,0.298,Idle
-0.019,-0.041,1.009,0.429,-3.334,0.333,Idle
-0.022,-0.043,1.010,0.420,-3.369,0.306,Idle
-0.024,-0.044,1.012,0.333,-3.325,0.280,Idle
-0.020,-0.042,1.010,0.359,-3.334,0.289,Idle
-0.021,-0.044,1.011,0.376,-3.307,0.315,Idle
-0.020,-0.050,1.016,0.350,-3.299,0.245,Idle
-0.011,-0.035,1.003,0.438,-3.412,0.298,Idle
-0.030,-0.052,1.016,0.350,-3.307,0.315,Idle
-0.015,-0.038,1.005,0.376,-3.299,0.262,Idle
-0.023,-0.048,1.013,0.385,-3.342,0.289,Idle
-0.022,-0.040,1.010,0.333,-3.334,0.306,Idle
-0.020,-0.045,1.011,0.403,-3.307,0.280,Idle
-0.019,-0.043,1.011,0.376,-3.316,0.306,Idle
-0.026,-0.048,1.013,0.376,-3.325,0.306,Idle
-0.017,-0.038,1.011,0.411,-3.334,0.289,Idle
-0.021,-0.047,1.010,0.315,-3.369,0.289,Idle
-0.019,-0.040,1.010,0.429,-3.281,0.262,Idle
-0.020,-0.046,1.011,0.385,-3.360,0.262,Idle
-0.022,-0.043,1.010,0.394,-3.316,0.324,Idle
-0.021,-0.044,1.012,0.394,-3.325,0.315,Idle
-0.019,-0.044,1.009,0.403,-3.334,0.315,Idle
-0.023,-0.043,1.011,0.403,-3.307,0.254,Idle
-0.021,-0.042,1.010,0.368,-3.307,0.280,Idle
-0.020,-0.043,1.011,0.376,-3.342,0.245,Idle
-0.021,-0.044,1.010,0.403,-3.360,0.280,Idle
-0.021,-0.043,1.010,0.368,-3.351,0.280,Idle
-0.023,-0.069,1.035,0.306,-3.211,0.280,Idle
-0.003,-0.036,0.998,0.350,-3.421,0.315,Idle
-0.029,-0.044,1.018,0.429,-3.307,0.298,Idle
-0.011,-0.043,1.005,0.376,-3.369,0.306,Idle
-0.025,-0.050,1.018,0.306,-3.316,0.262,Idle
-0.017,-0.034,1.005,0.411,-3.334,0.289,Idle
-0.030,-0.048,1.016,0.341,-3.351,0.271,Idle
-0.014,-0.052,1.012,0.376,-3.299,0.289,Idle
-0.012,-0.040,1.006,0.394,-3.369,0.289,Idle
-0.032,-0.045,1.016,0.333,-3.325,0.271,Idle
-0.011,-0.035,1.002,0.464,-3.273,0.254,Idle
-0.026,-0.048,1.014,0.350,-3.342,0.271,Idle
-0.020,-0.040,1.009,0.359,-3.334,0.298,Idle
-0.019,-0.041,1.008,0.455,-3.316,0.289,Idle
-0.019,-0.043,1.011,0.359,-3.316,0.280,Idle
-0.021,-0.045,1.011,0.403,-3.325,0.298,Idle
-0.022,-0.041,1.011,0.359,-3.281,0.289,Idle
-0.023,-0.039,1.010,0.315,-3.412,0.245,Idle
-0.017,-0.037,1.009,0.481,-3.281,0.262,Idle
-0.018,-0.047,1.013,0.289,-3.351,0.289,Idle
-0.029,-0.051,1.012,0.420,-3.246,0.280,Idle
-0.016,-0.038,1.007,0.411,-3.386,0.289,Idle
-0.028,-0.045,1.016,0.289,-3.299,0.289,Idle
-0.015,-0.040,1.008,0.429,-3.404,0.368,Idle
-0.028,-0.048,1.016,0.333,-3.325,0.298,Idle
-0.020,-0.038,1.009,0.438,-3.316,0.298,Idle
-0.025,-0.046,1.013,0.368,-3.360,0.271,Idle
-0.019,-0.041,1.008,0.438,-3.290,0.289,Idle
-0.027,-0.045,1.010,0.376,-3.334,0.298,Idle
-0.026,-0.039,1.012,0.359,-3.307,0.298,Idle
-0.031,-0.044,1.016,0.350,-3.378,0.271,Idle
-0.023,-0.049,1.012,0.376,-3.307,0.306,Idle
-0.011,-0.040,1.005,0.411,-3.369,0.289,Idle
-0.033,-0.050,1.021,0.315,-3.299,0.271,Idle
-0.009,-0.036,1.004,0.350,-3.342,0.306,Idle
-0.030,-0.052,1.018,0.324,-3.299,0.271,Idle
-0.020,-0.038,1.009,0.403,-3.351,0.298,Idle
-0.019,-0.038,1.007,0.350,-3.299,0.236,Idle
-0.021,-0.043,1.012,0.403,-3.290,0.280,Idle
-0.015,-0.064,1.024,0.324,-3.255,0.333,Idle
-0.005,-0.034,1.001,0.420,-3.439,0.315,Idle
-0.032,-0.041,1.014,0.324,-3.342,0.254,Idle
-0.012,-0.045,1.007,0.394,-3.273,0.298,Idle
-0.019,-0.058,1.020,0.298,-3.351,0.262,Idle
-0.013,-0.033,1.003,0.446,-3.360,0.289,Idle
-0.034,-0.045,1.015,0.315,-3.316,0.271,Idle
-0.007,-0.040,0.999,0.411,-3.264,0.254,Idle
-0.022,-0.050,1.015,0.376,-3.334,0.315,Idle
-0.024,-0.039,1.011,0.385,-3.299,0.315,Idle
-0.020,-0.044,1.009,0.376,-3.360,0.271,Idle
-0.020,-0.044,1.015,0.490,-3.229,0.333,Idle
-0.038,-0.058,1.025,0.324,-3.316,0.289,Idle
-0.010,-0.036,1.003,0.490,-3.386,0.324,Idle
-0.033,-0.046,1.021,0.201,-3.307,0.254,Idle
-0.016,-0.044,1.004,0.446,-3.264,0.315,Idle
-0.026,-0.053,1.018,0.333,-3.307,0.262,Idle
-0.016,-0.039,1.008,0.376,-3.316,0.262,Idle
-0.020,-0.043,1.014,0.376,-3.334,0.289,Idle
-0.018,-0.043,1.009,0.315,-3.307,0.262,Idle
-0.017,-0.046,1.012,0.420,-3.334,0.280,Idle
-0.022,-0.044,1.012,0.394,-3.325,0.333,Idle
-0.021,-0.041,1.010,0.376,-3.342,0.298,Idle
-0.021,-0.046,1.014,0.411,-3.316,0.333,Idle
-0.018,-0.045,1.008,0.359,-3.342,0.271,Idle
-0.022,-0.043,1.012,0.403,-3.325,0.315,Idle
-0.023,-0.043,1.012,0.359,-3.299,0.289,Idle
-0.021,-0.046,1.012,0.350,-3.316,0.262,Idle
-0.020,-0.045,1.010,0.359,-3.351,0.280,Idle
-0.024,-0.043,1.011,0.359,-3.299,0.262,Idle
-0.021,-0.042,1.012,0.350,-3.316,0.306,Idle
-0.021,-0.047,1.013,0.446,-3.307,0.236,Idle
-0.019,-0.045,1.009,0.394,-3.360,0.262,Idle
-0.024,-0.042,1.011,0.359,-3.325,0.228,Idle
-0.020,-0.042,1.011,0.403,-3.334,0.271,Idle
-0.022,-0.046,1.012,0.420,-3.299,0.271,Idle
-0.019,-0.045,1.010,0.403,-3.299,0.280,Idle
-0.022,-0.042,1.010,0.385,-3.307,0.289,Idle
-0.022,-0.043,1.012,0.368,-3.307,0.315,Idle
-0.021,-0.045,1.012,0.350,-3.307,0.306,Idle
-0.016,-0.043,1.008,0.403,-3.342,0.289,Idle
-0.027,-0.049,1.012,0.376,-3.307,0.280,Idle
-0.021,-0.039,1.010,0.368,-3.325,0.280,Idle
-0.023,-0.043,1.013,0.376,-3.325,0.289,Idle
-0.018,-0.044,1.007,0.385,-3.325,0.289,Idle
-0.023,-0.045,1.011,0.368,-3.307,0.289,Idle
-0.021,-0.041,1.011,0.341,-3.299,0.298,Idle
-0.023,-0.042,1.011,0.359,-3.378,0.236,Idle
-0.021,-0.045,1.010,0.376,-3.325,0.280,Idle
-0.020,-0.043,1.010,0.341,-3.316,0.298,Idle
-0.023,-0.041,1.012,0.411,-3.316,0.306,Idle
